Product_ID,Product_List_Title,Quantity,Unit_Price,Discount_Rate
526,Product 58,5,256.4677905033749,0.2
533,Product 6,4,61.62881190291967,0.2
548,Product 32,5,314.9826843673384,0.05
509,Product 68,2,43.07624787507275,0.05
518,Product 68,6,387.37752376097706,0.15
515,Product 88,8,28.409834295464616,0.1
512,Product 83,5,255.1761286456247,0.05
540,Product 7,7,256.4677905033749,0.05
505,Product 1,1,340.0862545627048,0.1
521,Product 43,8,210.7388161542364,0.2
536,Product 6,8,18.88078011240757,0.0
527,Product 33,1,403.29375305293553,0.05
520,Product 18,2,15.956818023919537,0.1
551,Product 85,7,220.18272338077068,0.0
515,Product 29,6,256.4677905033749,0.2
544,Product 77,9,434.3868604697288,0.1
501,Product 55,8,207.7644911571797,0.2
545,Product 6,6,472.92076680370906,0.2
514,Product 4,8,325.96797597093376,0.0
557,Product 71,1,208.10197615488585,0.15
511,Product 29,3,315.08896146334246,0.0
513,Product 36,4,222.40139405026085,0.0
513,Product 82,5,141.73822204727483,0.0
512,Product 89,6,142.4927103284175,0.15
533,Product 40,9,265.51522297352125,0.05
534,Product 42,5,35.65395989186148,0.15
537,Product 10,4,32.95743517852553,0.1
553,Product 3,5,256.4677905033749,0.0
513,Product 60,5,397.8635192697713,0.1
530,Product 29,3,86.54121865644477,0.1
553,Product 67,9,306.76256576847163,0.15
530,Product 98,1,142.99059641889005,0.1
505,Product 81,5,270.159462421926,0.2
554,Product 33,8,301.69860030446966,0.15
520,Product 26,1,89.8873150964796,0.2
553,Product 94,2,123.86831829746345,0.1
547,Product 78,1,490.7477748552885,0.0
554,Product 16,1,434.71747370794014,0.2
549,Product 17,2,388.6766909122653,0.1
547,Product 48,5,325.6331185231988,0.1
520,Product 82,3,314.43330003430896,0.05
522,Product 84,4,127.79546731781838,0.0
542,Product 52,2,209.48217967155756,0.2
504,Product 81,1,256.4677905033749,0.1
505,Product 41,7,420.3098690873738,0.05
523,Product 90,3,356.47237386068207,0.1
546,Product 53,5,471.1491981415001,0.05
557,Product 78,3,328.2593755566492,0.2
549,Product 96,4,409.3204669848642,0.05
518,Product 73,7,346.63944058658893,0.05
520,Product 48,7,242.16681591499383,0.0
510,Product 99,2,396.57691117024353,0.05
527,Product 84,2,180.9220616450449,0.0
515,Product 12,1,128.56879385535223,0.0
516,Product 22,8,256.4677905033749,0.2
541,Product 56,5,172.77360622664625,0.1
550,Product 35,9,393.1603888074,0.0
516,Product 28,9,183.9130838297349,0.0
526,Product 61,4,89.72287446619728,0.05
529,Product 50,8,141.12041159670602,0.05
513,Product 64,2,120.75420892983986,0.15
535,Product 41,2,274.1563308406443,0.0
543,Product 20,2,163.32462316468764,0.2
517,Product 21,7,163.54047961672015,0.2
544,Product 80,8,184.874127833844,0.2
518,Product 58,3,111.46714651331908,0.0
525,Product 52,2,48.04817398908648,0.0
542,Product 70,7,238.49178050868332,0.2
545,Product 48,7,174.44912259222292,0.0
529,Product 93,5,205.52730564479305,0.0
560,Product 50,2,117.58142238260297,0.05
526,Product 25,1,413.2620644704661,0.1
529,Product 23,3,349.1160870419408,0.0
541,Product 96,4,404.49425606287474,0.0
527,Product 38,7,211.48384381734712,0.0
552,Product 90,1,67.42991378331438,0.05
557,Product 46,3,392.8477093161795,0.05
531,Product 71,4,256.4677905033749,0.1
544,Product 85,8,256.4677905033749,0.05
542,Product 12,7,305.78222827409377,0.2
536,Product 81,4,336.7552217397725,0.05
522,Product 45,2,255.05524851754723,0.1
520,Product 74,3,272.6081886375379,0.2
547,Product 66,2,366.2578131915412,0.05
534,Product 67,7,128.5465233546095,0.1
521,Product 15,5,360.06784039490867,0.0
521,Product 16,3,295.6337678340889,0.15
560,Product 13,5,405.26587598314006,0.1
542,Product 60,8,276.8035099608939,0.05
525,Product 11,1,196.45367783624832,0.05
556,Product 58,5,419.5547046761528,0.0
539,Product 52,6,253.1667889123572,0.2
533,Product 30,3,442.62826009417387,0.05
538,Product 71,6,179.21755659999505,0.05
529,Product 34,3,148.4114889213018,0.2
555,Product 76,9,256.4677905033749,0.1
541,Product 84,9,454.8704089520135,0.1
534,Product 84,1,232.629257303151,0.15
558,Product 84,7,392.509541538523,0.15
551,Product 97,6,150.85621579965257,0.2
553,Product 11,2,191.76109399730493,0.05
508,Product 72,4,32.00653650785177,0.1
550,Product 82,2,14.43653917438178,0.0
512,Product 87,8,476.5886749918214,0.15
536,Product 91,5,405.2798246504222,0.2
522,Product 18,1,359.47137280848267,0.05
505,Product 37,2,339.5056440322641,0.2
529,Product 84,9,345.7158118384972,0.1
535,Product 80,5,261.78868746131616,0.1
559,Product 18,5,256.4677905033749,0.05
517,Product 20,1,192.15225450410185,0.1
515,Product 51,3,15.93052722029264,0.15
544,Product 19,4,47.04646990220788,0.1
515,Product 13,5,107.50614809012404,0.1
549,Product 34,9,107.6424648687324,0.05
535,Product 67,3,258.459226901972,0.15
510,Product 8,7,84.28158665204869,0.05
544,Product 16,1,86.67359084176428,0.0
511,Product 71,8,272.4717336803135,0.2
516,Product 97,6,152.12231066159407,0.0
521,Product 69,1,335.46749864459446,0.0
549,Product 40,8,320.8382075471268,0.05
521,Product 12,4,202.438064202994,0.1
502,Product 50,7,242.38496027870727,0.1
514,Product 81,1,350.35175935410984,0.15
546,Product 1,3,445.4429493300453,0.0
519,Product 57,5,470.9844150465229,0.0
502,Product 25,3,131.19675475135085,0.0
505,Product 96,5,128.33327777586524,0.1
518,Product 4,4,95.8586683318554,0.0
536,Product 79,8,410.22193858776166,0.15
539,Product 76,7,305.71161706125554,0.0
539,Product 88,8,382.8171521560831,0.0
532,Product 42,3,269.53326473335375,0.05
533,Product 69,7,60.23282239257248,0.1
515,Product 75,4,10.065999572197809,0.1
557,Product 9,3,256.4677905033749,0.0
508,Product 87,9,326.7647834025859,0.0
504,Product 27,9,214.0871716329007,0.15
511,Product 13,5,256.4677905033749,0.1
524,Product 50,9,378.3560262739618,0.05
555,Product 87,9,448.1062082412929,0.05
549,Product 38,5,284.73236452008547,0.15
517,Product 36,6,163.77513602996362,0.1
555,Product 2,1,458.1288452857939,0.0
555,Product 66,3,130.2226339414434,0.2
541,Product 89,2,297.0737463422244,0.1
517,Product 32,3,297.5988882138645,0.0
523,Product 30,5,89.06777251713801,0.1
517,Product 91,5,471.429073462435,0.1
522,Product 48,3,476.2006070772978,0.05
534,Product 98,9,451.9506964070835,0.0
509,Product 70,4,256.4677905033749,0.0
514,Product 87,3,331.810471102533,0.15
515,Product 41,3,381.9125884357462,0.0
532,Product 80,6,73.739528216184,0.15
527,Product 88,2,42.56702963037334,0.2
537,Product 95,3,256.4677905033749,0.2
543,Product 62,1,478.0064515729337,0.15
514,Product 91,3,400.1583107652706,0.05
556,Product 91,9,356.2486362405677,0.1
551,Product 19,7,91.2173921118764,0.1
508,Product 72,8,179.14418216216316,0.0
546,Product 27,7,115.05917666665064,0.0
516,Product 96,6,144.8912245914115,0.1
513,Product 18,5,310.66601597635463,0.1
522,Product 1,6,243.6810521693053,0.1
508,Product 24,9,340.2697603388084,0.2
506,Product 58,7,393.0936930390184,0.05
506,Product 94,3,410.3172145632,0.1
560,Product 91,1,144.60486937346707,0.1
560,Product 82,4,408.9215859396693,0.2
504,Product 6,6,296.01965798836835,0.0
507,Product 8,4,253.3807571807938,0.2
560,Product 33,4,45.80996539323735,0.0
530,Product 35,8,147.69220446526967,0.0
522,Product 34,5,469.60296340260817,0.15
538,Product 89,2,256.4677905033749,0.1
503,Product 34,4,459.9371524709642,0.0
516,Product 92,7,195.75608384924877,0.0
531,Product 46,4,68.06628556309425,0.15
509,Product 47,3,333.1602766339774,0.2
529,Product 72,3,376.6943682962125,0.05
522,Product 87,3,256.4677905033749,0.0
543,Product 25,4,183.59295033643568,0.15
544,Product 84,6,122.0516220057683,0.05
517,Product 41,4,481.756491624071,0.0
508,Product 70,1,479.2146973910705,0.0
559,Product 19,4,367.142106712274,0.2
527,Product 1,7,59.92727015234663,0.0
511,Product 5,2,255.1965613979986,0.15
545,Product 77,4,266.0625336750051,0.05
507,Product 81,4,169.0107820859176,0.0
538,Product 52,8,382.05332839005206,0.15
547,Product 86,2,92.07063365611278,0.0
559,Product 52,3,475.9550113062487,0.05
520,Product 56,5,256.4677905033749,0.1
520,Product 2,5,93.16693000269235,0.0
551,Product 81,4,256.4677905033749,0.05
541,Product 55,7,75.57589786984964,0.0
557,Product 47,8,232.83452785080397,0.15
505,Product 43,1,330.5250411436581,0.1
550,Product 36,4,256.4677905033749,0.1
519,Product 8,7,182.99469188414812,0.05
515,Product 32,4,33.61114607271515,0.0
556,Product 88,8,257.3498431692188,0.2
517,Product 56,2,256.4677905033749,0.0
501,Product 19,7,55.38648669516993,0.0
535,Product 90,4,272.4213692910396,0.2
557,Product 72,1,160.32053376584918,0.1
531,Product 9,1,280.8264671020872,0.05
502,Product 46,9,470.1435549306429,0.0
543,Product 21,2,51.70070819869483,0.05
512,Product 12,6,132.7292704083245,0.0
520,Product 64,9,358.7441748155639,0.15
555,Product 93,8,230.62458061001627,0.2
560,Product 33,1,257.91937479011654,0.15
548,Product 43,3,256.4677905033749,0.0
534,Product 25,9,468.7775045197741,0.15
534,Product 73,5,14.428849848853169,0.15
530,Product 97,4,398.4514756506783,0.0
508,Product 96,1,190.94757740561516,0.2
541,Product 50,7,59.88380464527308,0.05
530,Product 35,1,403.3773580640053,0.1
559,Product 70,3,19.470539149624507,0.0
529,Product 23,6,145.32308333224074,0.15
520,Product 14,1,203.6141447296366,0.15
516,Product 11,9,442.6669741665888,0.2
556,Product 69,7,428.9372695851224,0.1
536,Product 87,4,169.3924029972564,0.1
560,Product 96,4,264.3258172634789,0.05
558,Product 10,1,464.8092280758362,0.1
515,Product 25,4,454.8408718029317,0.0
529,Product 99,2,354.88997490082227,0.2
517,Product 51,5,186.51462021220965,0.2
526,Product 74,7,89.21900375611133,0.2
532,Product 92,9,132.4789037348344,0.1
532,Product 6,8,318.4832714769509,0.0
533,Product 94,4,131.30428743714435,0.05
556,Product 13,9,324.4498546762935,0.15
554,Product 29,6,123.68890835131724,0.05
558,Product 33,8,256.4677905033749,0.2
524,Product 76,4,169.86441984016193,0.05
518,Product 19,5,304.7614008569138,0.15
533,Product 61,1,256.4677905033749,0.15
546,Product 51,7,21.56153267630927,0.0
526,Product 60,8,259.3563722396174,0.0
516,Product 76,8,256.4677905033749,0.1
507,Product 42,9,474.36713272259067,0.2
539,Product 85,8,361.98227593228194,0.15
537,Product 21,8,256.4677905033749,0.0
544,Product 11,3,29.771905161252857,0.0
517,Product 24,8,34.48972404324258,0.2
513,Product 97,2,472.4137804819082,0.1
558,Product 74,8,388.0971863795178,0.2
532,Product 54,1,461.440680984358,0.05
541,Product 18,1,489.4774795106789,0.05
520,Product 59,3,451.869273987652,0.0
520,Product 53,2,379.5898369400411,0.15
518,Product 42,3,41.363109838224254,0.15
529,Product 81,1,354.2448457520554,0.1
522,Product 16,2,283.93904962383505,0.0
558,Product 50,1,156.7871821973982,0.2
509,Product 89,6,296.3799657811388,0.0
537,Product 50,8,256.4677905033749,0.1
514,Product 56,1,406.4215837429214,0.05
536,Product 13,3,263.82395253826616,0.05
544,Product 62,6,256.4677905033749,0.0
540,Product 45,6,54.78182830257044,0.0
534,Product 76,3,256.4677905033749,0.1
536,Product 47,8,362.0424341880495,0.0
542,Product 52,6,300.6475273293394,0.0
532,Product 80,3,256.4677905033749,0.0
555,Product 70,8,142.76192217501907,0.0
550,Product 60,6,254.45887562261157,0.1
531,Product 60,3,231.1341153843349,0.0
532,Product 30,1,101.20658989914048,0.1
522,Product 46,5,422.9288320586719,0.05
547,Product 19,5,229.35997845110495,0.05
524,Product 27,5,155.6724872505935,0.1
503,Product 34,4,327.8330888167196,0.1
502,Product 1,8,256.4677905033749,0.0
553,Product 96,2,200.20119600222785,0.0
526,Product 74,9,415.99224297397984,0.1
560,Product 6,8,353.57323217922726,0.0
541,Product 66,9,332.103206263363,0.15
519,Product 69,3,190.49013475923212,0.2
506,Product 61,1,24.293184186179587,0.15
511,Product 53,1,184.9893680572464,0.1
507,Product 46,5,256.4677905033749,0.2
548,Product 59,9,264.8832472322681,0.15
550,Product 3,8,192.1447925371482,0.05
510,Product 48,1,247.69638338997467,0.0
548,Product 54,6,115.30719214783396,0.05
501,Product 21,9,37.52627790024512,0.0
523,Product 13,5,360.0200515101488,0.2
528,Product 4,4,256.4677905033749,0.0
552,Product 88,9,113.14840043601804,0.2
507,Product 5,7,99.8866762376829,0.1
512,Product 48,6,35.31767361240094,0.1
545,Product 95,7,61.61928739585326,0.1
512,Product 24,8,423.3883353853937,0.1
506,Product 58,3,44.86755973498208,0.0
513,Product 93,9,113.87708680234245,0.15
502,Product 26,6,490.3806830616707,0.05
514,Product 3,1,29.07568202957705,0.15
523,Product 93,2,85.86602017288273,0.05
544,Product 59,5,484.3522479048719,0.0
541,Product 12,7,334.3647829489956,0.1
506,Product 72,1,217.1370320780268,0.0
513,Product 60,5,70.23113244803992,0.2
508,Product 91,8,256.4677905033749,0.0
547,Product 44,5,319.81825528244354,0.05
513,Product 57,1,256.4677905033749,0.2
508,Product 92,4,256.4677905033749,0.1
542,Product 58,3,141.59546205228486,0.0
530,Product 56,5,226.72396467105628,0.1
534,Product 50,1,202.66564850368192,0.1
521,Product 33,6,354.05158712909645,0.05
536,Product 22,3,467.1331826591393,0.1
551,Product 81,4,357.56720595157867,0.05
525,Product 47,2,309.16790995755804,0.1
538,Product 39,2,479.3877193178175,0.05
512,Product 44,2,489.7007464356564,0.0
526,Product 58,5,222.67027662729183,0.0
503,Product 85,6,425.5406239047272,0.05
523,Product 65,3,227.52053270812516,0.05
515,Product 27,8,364.1414985970143,0.0
523,Product 85,2,303.6580369083245,0.2
546,Product 51,4,352.48492595881896,0.1
555,Product 35,6,371.56364256895705,0.2
544,Product 86,8,472.7798055202087,0.05
502,Product 85,4,492.5806173536132,0.1
524,Product 2,6,71.51960523370016,0.1
523,Product 18,3,302.8574585243245,0.1
545,Product 94,8,283.09521309077394,0.05
515,Product 83,7,162.81329037927276,0.2
528,Product 31,9,420.57510367738377,0.15
518,Product 58,8,103.55402668510531,0.0
559,Product 69,8,53.751867017530735,0.15
524,Product 89,2,121.83532811191256,0.0
555,Product 23,3,340.6452880620312,0.1
553,Product 74,9,321.61780651022696,0.15
536,Product 10,5,91.80701348612736,0.15
541,Product 75,8,204.9399464960569,0.1
537,Product 19,2,218.1769130053626,0.0
550,Product 44,5,251.96887982389504,0.05
502,Product 79,1,150.39457897429023,0.2
503,Product 24,4,433.9949218653671,0.2
554,Product 45,1,200.80842009964888,0.0
518,Product 2,9,40.47958082070435,0.2
528,Product 22,5,256.4677905033749,0.0
510,Product 80,7,256.4677905033749,0.1
540,Product 52,7,483.8472848755116,0.1
504,Product 48,3,499.4573798963124,0.05
525,Product 45,7,327.7673618581572,0.1
502,Product 18,5,340.32384481267087,0.0
513,Product 58,4,256.4677905033749,0.2
515,Product 15,4,362.1824127482298,0.05
503,Product 89,8,256.4677905033749,0.1
540,Product 67,8,168.283399419506,0.15
502,Product 49,5,432.2285428557992,0.05
502,Product 26,5,430.4314027935423,0.05
536,Product 23,2,441.67677276343215,0.1
557,Product 81,5,354.81289201823495,0.0
514,Product 9,4,161.79605101245863,0.15
545,Product 3,4,215.5295170390837,0.0
518,Product 96,3,43.81372038027999,0.0
521,Product 19,4,117.85454969332903,0.2
535,Product 66,6,321.82339795135346,0.0
555,Product 34,1,256.4677905033749,0.05
512,Product 58,4,256.4677905033749,0.1
557,Product 2,7,256.4677905033749,0.1
549,Product 87,9,230.1813735994246,0.0
510,Product 78,4,149.2943055344832,0.2
506,Product 78,3,256.4677905033749,0.05
549,Product 57,6,141.58154047312755,0.0
537,Product 86,1,175.2993179168554,0.05
559,Product 5,3,128.35305243382408,0.15
550,Product 57,5,460.5702020814644,0.1
529,Product 42,8,307.79853990383407,0.05
505,Product 5,7,105.6678954486811,0.0
539,Product 44,8,173.47791396006417,0.2
515,Product 45,9,100.96688540160908,0.1
520,Product 74,6,61.89384415784124,0.0
558,Product 81,4,98.9908442007353,0.05
518,Product 35,7,256.4677905033749,0.15
540,Product 89,1,19.380985318449973,0.0
554,Product 7,6,337.20268988554494,0.0
532,Product 86,9,224.1279839761542,0.1
515,Product 39,7,480.33277332959307,0.15
528,Product 82,2,497.461454043316,0.0
547,Product 20,7,445.6726827306049,0.15
507,Product 75,1,44.54105336514088,0.0
544,Product 73,7,377.960501198026,0.2
554,Product 46,1,218.36181086447,0.15
541,Product 10,6,265.5100218417713,0.2
510,Product 52,2,377.4891212415147,0.1
536,Product 38,9,453.9943910449236,0.15
559,Product 51,1,421.1086905818253,0.1
508,Product 2,9,153.7212192824767,0.2
520,Product 52,5,351.5965448869865,0.0
538,Product 17,9,318.8211375335174,0.1
531,Product 28,1,412.4802978213402,0.1
517,Product 18,2,316.1440927668072,0.2
539,Product 53,4,336.6342347328434,0.1
504,Product 75,8,355.6758068389083,0.05
554,Product 87,8,106.4935951821799,0.0
532,Product 90,2,329.30348263386554,0.15
515,Product 98,9,487.355277470015,0.1
512,Product 65,5,256.4677905033749,0.2
504,Product 63,6,164.97237336736032,0.15
548,Product 10,1,104.9929032890774,0.2
501,Product 95,5,134.0197541980083,0.1
542,Product 40,9,256.4677905033749,0.0
510,Product 92,6,45.72189933027272,0.0
530,Product 30,6,266.0299887319383,0.05
527,Product 32,9,425.0598052221108,0.1
558,Product 2,5,256.4677905033749,0.2
542,Product 44,9,34.61074561734715,0.1
541,Product 74,4,359.1844532182713,0.1
530,Product 9,5,123.92793618183728,0.1
519,Product 37,7,256.4677905033749,0.2
516,Product 84,1,258.82448133980176,0.1
516,Product 28,6,38.28875802030744,0.0
542,Product 52,1,215.4431139713508,0.0
513,Product 23,8,256.4677905033749,0.0
551,Product 62,8,91.98743896051958,0.1
528,Product 16,6,173.6844831776969,0.0
509,Product 30,2,43.66970208474088,0.0
551,Product 5,6,355.518181329576,0.0
518,Product 51,6,42.838103498092885,0.0
553,Product 13,7,47.03597078849282,0.1
529,Product 97,3,243.4045093175384,0.1
526,Product 50,5,194.8858464419645,0.15
560,Product 14,5,498.8378657270567,0.2
503,Product 11,8,184.10667675220495,0.1
512,Product 52,3,222.05577100363868,0.15
504,Product 3,8,286.3962741284237,0.0
507,Product 16,4,385.1179077527718,0.2
528,Product 56,5,376.836164721838,0.05
507,Product 91,6,256.4677905033749,0.15
516,Product 47,6,132.99067779852714,0.1
521,Product 16,8,419.3853106136752,0.1
505,Product 33,4,420.86099858308216,0.1
537,Product 81,7,179.79684229683193,0.1
528,Product 66,8,202.3045112524452,0.05
515,Product 5,9,479.3170024842199,0.0
509,Product 55,1,105.95821122579233,0.0
513,Product 24,2,268.5619584486305,0.2
549,Product 5,9,214.1172559563232,0.15
520,Product 90,3,119.90380680967208,0.0
512,Product 85,8,88.57904899867414,0.1
546,Product 46,4,286.8918031018506,0.15
513,Product 91,2,170.05323221869637,0.15
536,Product 93,8,465.2783648075768,0.2
529,Product 61,2,205.0225935477064,0.0
511,Product 2,2,27.64922096279893,0.0
527,Product 49,9,18.600658049648167,0.0
541,Product 50,9,424.5015054420887,0.2
522,Product 63,6,455.87214048865206,0.05
507,Product 75,5,40.65677268753127,0.15
534,Product 1,6,436.5582134719983,0.1
520,Product 54,3,395.8990520708018,0.15
514,Product 99,2,495.7506717664681,0.05
522,Product 54,8,44.80709563156104,0.05
535,Product 54,1,448.8806410332015,0.05
506,Product 69,3,80.00922105631174,0.0
550,Product 48,5,142.83716434439222,0.2
514,Product 70,4,243.4541233084579,0.0
545,Product 33,5,140.0098074021788,0.05
559,Product 12,1,403.8691271447889,0.0
530,Product 54,9,364.4873945539069,0.15
522,Product 86,5,128.3353077164884,0.15
517,Product 3,1,412.8681445400474,0.1
511,Product 49,5,391.23236914088005,0.2
554,Product 95,8,42.817069892383046,0.1
511,Product 96,3,336.5668932881495,0.1
558,Product 7,4,482.1146280349183,0.0
541,Product 19,5,112.50087804988463,0.2
555,Product 82,1,256.4677905033749,0.0
560,Product 25,3,256.4677905033749,0.0
518,Product 75,4,208.50032031850756,0.05
535,Product 5,9,125.13696844801686,0.0
537,Product 91,9,256.4677905033749,0.15
548,Product 33,5,476.2304479866257,0.2
538,Product 96,5,323.9014399389548,0.0
560,Product 5,1,53.308624022414165,0.0
525,Product 83,7,131.70436758120212,0.1
535,Product 9,3,256.4677905033749,0.1
510,Product 83,5,256.4677905033749,0.0
508,Product 15,2,392.379096473372,0.2
508,Product 81,7,200.7229311289764,0.0
522,Product 7,5,258.39101460129893,0.05
528,Product 17,4,339.0247828469314,0.15
509,Product 88,5,439.39652223973263,0.05
533,Product 16,5,490.7604285779928,0.0
542,Product 38,9,236.24091046842835,0.1
511,Product 48,6,256.4677905033749,0.2
504,Product 38,6,256.4677905033749,0.0
545,Product 16,2,248.9376267369333,0.2
